"id","target"
9865,"politician"
9866,"politician"
9867,"politician"
9868,"celebrity"
9869,"internetplatform"
9870,"celebrity"
9871,"internetplatform"
9872,"internetplatform"
9873,"celebrity"
9874,"politician"
9875,"internetplatform"
9876,"politician"
9877,"celebrity"
9878,"politician"
9879,"celebrity"
9880,"politician"
9881,"celebrity"
9882,"celebrity"
9883,"politician"
9884,"politician"
9885,"politician"
9886,"politician"
9887,"politician"
9888,"celebrity"
9889,"politician"
9890,"politician"
9891,"internetplatform"
9892,"politician"
9893,"internetplatform"
9894,"politician"
9895,"politician"
9896,"internetplatform"
9897,"celebrity"
9898,"politician"
9899,"biz&tech"
9900,"politician"
9901,"biz&tech"
9902,"celebrity"
9903,"internetplatform"
9904,"politician"
9905,"celebrity"
9906,"celebrity"
9907,"politician"
9908,"internetplatform"
9909,"politician"
9910,"celebrity"
9911,"politician"
9912,"politician"
9913,"internetplatform"
9914,"politician"
9915,"politician"
9916,"celebrity"
9917,"celebrity"
9918,"politician"
9919,"politician"
9920,"politician"
9921,"celebrity"
9922,"internetplatform"
9923,"celebrity"
9924,"internetplatform"
9925,"politician"
9926,"politician"
9927,"politician"
9928,"internetplatform"
9929,"politician"
9930,"politician"
9931,"politician"
9932,"celebrity"
9933,"celebrity"
9934,"celebrity"
9935,"politician"
9936,"politician"
9937,"politician"
9938,"politician"
9939,"politician"
9940,"celebrity"
9941,"politician"
9942,"internetplatform"
9943,"biz&tech"
9944,"celebrity"
9945,"celebrity"
9946,"celebrity"
9947,"politician"
9948,"internetplatform"
9949,"celebrity"
9950,"politician"
9951,"celebrity"
9952,"celebrity"
9953,"celebrity"
9954,"politician"
9955,"politician"
9956,"politician"
9957,"celebrity"
9958,"internetplatform"
9959,"politician"
9960,"celebrity"
9961,"politician"
9962,"internetplatform"
9963,"celebrity"
9964,"politician"
9965,"politician"
9966,"politician"
9967,"celebrity"
9968,"celebrity"
9969,"politician"
9970,"biz&tech"
9971,"politician"
9972,"celebrity"
9973,"internetplatform"
9974,"celebrity"
9975,"celebrity"
9976,"celebrity"
9977,"politician"
9978,"celebrity"
9979,"politician"
9980,"celebrity"
9981,"politician"
9982,"celebrity"
9983,"politician"
9984,"politician"
9985,"celebrity"
9986,"politician"
9987,"celebrity"
9988,"celebrity"
9989,"internetplatform"
9990,"biz&tech"
9991,"politician"
9992,"politician"
9993,"internetplatform"
9994,"politician"
9995,"celebrity"
9996,"celebrity"
9997,"politician"
9998,"politician"
9999,"politician"
10000,"politician"
10001,"celebrity"
10002,"celebrity"
10003,"celebrity"
10004,"biz&tech"
10005,"politician"
10006,"politician"
10007,"biz&tech"
10008,"celebrity"
10009,"celebrity"
10010,"internetplatform"
10011,"celebrity"
10012,"politician"
10013,"celebrity"
10014,"politician"
10015,"politician"
10016,"politician"
10017,"celebrity"
10018,"politician"
10019,"celebrity"
10020,"celebrity"
10021,"celebrity"
10022,"biz&tech"
10023,"politician"
10024,"politician"
10025,"celebrity"
10026,"internetplatform"
10027,"celebrity"
10028,"politician"
10029,"politician"
10030,"politician"
10031,"internetplatform"
10032,"politician"
10033,"politician"
10034,"celebrity"
10035,"celebrity"
10036,"celebrity"
10037,"internetplatform"
10038,"celebrity"
10039,"politician"
10040,"celebrity"
10041,"biz&tech"
10042,"celebrity"
10043,"politician"
10044,"internetplatform"
10045,"politician"
10046,"celebrity"
10047,"celebrity"
10048,"celebrity"
10049,"celebrity"
10050,"politician"
10051,"celebrity"
10052,"celebrity"
10053,"celebrity"
10054,"politician"
10055,"celebrity"
10056,"politician"
10057,"internetplatform"
10058,"politician"
10059,"biz&tech"
10060,"biz&tech"
10061,"biz&tech"
10062,"biz&tech"
10063,"internetplatform"
10064,"politician"
10065,"politician"
10066,"biz&tech"
10067,"politician"
10068,"politician"
10069,"internetplatform"
10070,"politician"
10071,"celebrity"
10072,"internetplatform"
10073,"internetplatform"
10074,"celebrity"
10075,"politician"
10076,"politician"
10077,"internetplatform"
10078,"politician"
10079,"internetplatform"
10080,"internetplatform"
10081,"celebrity"
10082,"politician"
10083,"politician"
10084,"celebrity"
10085,"politician"
10086,"celebrity"
10087,"politician"
10088,"celebrity"
10089,"celebrity"
10090,"internetplatform"
10091,"celebrity"
10092,"internetplatform"
10093,"celebrity"
10094,"politician"
10095,"politician"
10096,"politician"
10097,"politician"
10098,"politician"
10099,"politician"
10100,"politician"
10101,"celebrity"
10102,"politician"
10103,"politician"
10104,"celebrity"
10105,"politician"
10106,"biz&tech"
10107,"politician"
10108,"politician"
10109,"politician"
10110,"politician"
10111,"celebrity"
10112,"celebrity"
10113,"politician"
10114,"politician"
10115,"celebrity"
10116,"internetplatform"
10117,"internetplatform"
10118,"politician"
10119,"celebrity"
10120,"politician"
10121,"politician"
10122,"politician"
10123,"politician"
10124,"celebrity"
10125,"biz&tech"
10126,"politician"
10127,"politician"
10128,"biz&tech"
10129,"celebrity"
10130,"celebrity"
10131,"politician"
10132,"biz&tech"
10133,"internetplatform"
10134,"politician"
10135,"politician"
10136,"celebrity"
10137,"celebrity"
10138,"politician"
10139,"biz&tech"
10140,"internetplatform"
10141,"politician"
10142,"celebrity"
10143,"celebrity"
10144,"biz&tech"
10145,"politician"
10146,"internetplatform"
10147,"politician"
10148,"biz&tech"
10149,"politician"
10150,"celebrity"
10151,"celebrity"
10152,"celebrity"
10153,"internetplatform"
10154,"internetplatform"
10155,"celebrity"
10156,"politician"
10157,"celebrity"
10158,"politician"
10159,"biz&tech"
10160,"celebrity"
10161,"celebrity"
10162,"politician"
10163,"internetplatform"
10164,"internetplatform"
10165,"biz&tech"
10166,"celebrity"
10167,"politician"
10168,"celebrity"
10169,"biz&tech"
10170,"politician"
10171,"internetplatform"
10172,"internetplatform"
10173,"celebrity"
10174,"celebrity"
10175,"politician"
10176,"celebrity"
10177,"internetplatform"
10178,"politician"
10179,"celebrity"
10180,"celebrity"
10181,"internetplatform"
10182,"politician"
10183,"politician"
10184,"internetplatform"
10185,"celebrity"
10186,"politician"
10187,"celebrity"
10188,"politician"
10189,"biz&tech"
10190,"celebrity"
10191,"celebrity"
10192,"internetplatform"
10193,"politician"
10194,"internetplatform"
10195,"politician"
10196,"biz&tech"
10197,"politician"
10198,"politician"
10199,"biz&tech"
10200,"celebrity"
10201,"politician"
10202,"celebrity"
10203,"politician"
10204,"celebrity"
10205,"politician"
10206,"biz&tech"
10207,"politician"
10208,"biz&tech"
10209,"celebrity"
10210,"celebrity"
10211,"politician"
10212,"celebrity"
10213,"biz&tech"
10214,"celebrity"
10215,"celebrity"
10216,"celebrity"
10217,"celebrity"
10218,"politician"
10219,"politician"
10220,"internetplatform"
10221,"internetplatform"
10222,"celebrity"
10223,"celebrity"
10224,"politician"
10225,"politician"
10226,"biz&tech"
10227,"politician"
10228,"internetplatform"
10229,"celebrity"
10230,"celebrity"
10231,"celebrity"
10232,"politician"
10233,"politician"
10234,"celebrity"
10235,"celebrity"
10236,"celebrity"
10237,"celebrity"
10238,"celebrity"
10239,"internetplatform"
10240,"celebrity"
10241,"biz&tech"
10242,"internetplatform"
10243,"celebrity"
10244,"politician"
10245,"biz&tech"
10246,"biz&tech"
10247,"politician"
10248,"politician"
10249,"politician"
10250,"celebrity"
10251,"biz&tech"
10252,"politician"
10253,"celebrity"
10254,"politician"
10255,"internetplatform"
10256,"celebrity"
10257,"biz&tech"
10258,"celebrity"
10259,"celebrity"
10260,"politician"
10261,"celebrity"
10262,"politician"
10263,"celebrity"
10264,"celebrity"
10265,"biz&tech"
10266,"politician"
10267,"politician"
10268,"politician"
10269,"politician"
10270,"politician"
10271,"celebrity"
10272,"politician"
10273,"politician"
10274,"internetplatform"
10275,"politician"
10276,"celebrity"
10277,"politician"
10278,"celebrity"
10279,"celebrity"
10280,"politician"
10281,"celebrity"
10282,"internetplatform"
10283,"celebrity"
10284,"politician"
10285,"internetplatform"
10286,"biz&tech"
10287,"celebrity"
10288,"celebrity"
10289,"celebrity"
10290,"politician"
10291,"politician"
10292,"celebrity"
10293,"politician"
10294,"celebrity"
10295,"politician"
10296,"politician"
10297,"politician"
10298,"politician"
10299,"celebrity"
10300,"politician"
10301,"politician"
10302,"politician"
10303,"internetplatform"
10304,"celebrity"
10305,"internetplatform"
10306,"politician"
10307,"celebrity"
10308,"internetplatform"
10309,"politician"
10310,"celebrity"
10311,"celebrity"
10312,"internetplatform"
10313,"politician"
10314,"celebrity"
10315,"celebrity"
10316,"celebrity"
10317,"politician"
10318,"biz&tech"
10319,"celebrity"
10320,"internetplatform"
10321,"celebrity"
10322,"politician"
10323,"politician"
10324,"politician"
10325,"celebrity"
10326,"internetplatform"
10327,"celebrity"
10328,"politician"
10329,"politician"
10330,"celebrity"
10331,"celebrity"
10332,"celebrity"
10333,"politician"
10334,"politician"
10335,"biz&tech"
10336,"politician"
10337,"celebrity"
10338,"celebrity"
10339,"celebrity"
10340,"biz&tech"
10341,"celebrity"
10342,"politician"
10343,"celebrity"
10344,"celebrity"
10345,"internetplatform"
10346,"politician"
10347,"celebrity"
10348,"politician"
10349,"celebrity"
10350,"politician"
10351,"celebrity"
10352,"celebrity"
10353,"celebrity"
10354,"internetplatform"
10355,"biz&tech"
10356,"celebrity"
10357,"celebrity"
10358,"politician"
10359,"celebrity"
10360,"politician"
10361,"politician"
10362,"celebrity"
10363,"internetplatform"
10364,"celebrity"
10365,"politician"
10366,"politician"
10367,"politician"
10368,"celebrity"
10369,"celebrity"
10370,"politician"
10371,"internetplatform"
10372,"celebrity"
10373,"celebrity"
10374,"celebrity"
10375,"celebrity"
10376,"internetplatform"
10377,"internetplatform"
10378,"celebrity"
10379,"celebrity"
10380,"politician"
10381,"politician"
10382,"internetplatform"
10383,"internetplatform"
10384,"politician"
10385,"internetplatform"
10386,"politician"
10387,"internetplatform"
10388,"celebrity"
10389,"celebrity"
10390,"internetplatform"
10391,"internetplatform"
10392,"politician"
10393,"biz&tech"
10394,"internetplatform"
10395,"politician"
10396,"celebrity"
10397,"politician"
10398,"biz&tech"
10399,"internetplatform"
10400,"internetplatform"
10401,"biz&tech"
10402,"internetplatform"
10403,"internetplatform"
10404,"biz&tech"
10405,"celebrity"
10406,"politician"
10407,"politician"
10408,"politician"
10409,"internetplatform"
10410,"internetplatform"
10411,"celebrity"
10412,"celebrity"
10413,"internetplatform"
10414,"politician"
10415,"celebrity"
10416,"politician"
10417,"politician"
10418,"biz&tech"
10419,"celebrity"
10420,"politician"
10421,"celebrity"
10422,"biz&tech"
10423,"internetplatform"
10424,"politician"
10425,"internetplatform"
10426,"politician"
10427,"celebrity"
10428,"celebrity"
10429,"internetplatform"
10430,"politician"
10431,"politician"
10432,"politician"
10433,"celebrity"
10434,"celebrity"
10435,"internetplatform"
10436,"celebrity"
10437,"politician"
10438,"politician"
10439,"celebrity"
10440,"politician"
10441,"internetplatform"
10442,"celebrity"
10443,"internetplatform"
10444,"politician"
10445,"internetplatform"
10446,"politician"
10447,"celebrity"
10448,"politician"
10449,"celebrity"
10450,"politician"
10451,"politician"
10452,"celebrity"
10453,"politician"
10454,"politician"
10455,"celebrity"
10456,"politician"
10457,"politician"
10458,"internetplatform"
10459,"celebrity"
10460,"internetplatform"
10461,"celebrity"
10462,"celebrity"
10463,"internetplatform"
10464,"politician"
10465,"politician"
10466,"celebrity"
10467,"celebrity"
10468,"politician"
10469,"internetplatform"
10470,"celebrity"
10471,"politician"
10472,"celebrity"
10473,"politician"
10474,"celebrity"
10475,"internetplatform"
10476,"internetplatform"
10477,"internetplatform"
10478,"politician"
10479,"politician"
10480,"internetplatform"
10481,"politician"
10482,"politician"
10483,"politician"
10484,"celebrity"
10485,"celebrity"
10486,"celebrity"
10487,"celebrity"
10488,"politician"
10489,"celebrity"
10490,"politician"
10491,"politician"
10492,"politician"
10493,"biz&tech"
10494,"politician"
10495,"celebrity"
10496,"politician"
10497,"politician"
10498,"celebrity"
10499,"biz&tech"
10500,"celebrity"
10501,"celebrity"
10502,"politician"
10503,"politician"
10504,"politician"
10505,"politician"
10506,"politician"
10507,"celebrity"
10508,"politician"
10509,"politician"
10510,"celebrity"
10511,"celebrity"
10512,"celebrity"
10513,"celebrity"
10514,"politician"
10515,"politician"
10516,"internetplatform"
10517,"politician"
10518,"politician"
10519,"politician"
10520,"biz&tech"
10521,"celebrity"
10522,"internetplatform"
10523,"internetplatform"
10524,"celebrity"
10525,"politician"
10526,"celebrity"
10527,"politician"
10528,"politician"
10529,"biz&tech"
10530,"celebrity"
10531,"internetplatform"
10532,"politician"
10533,"politician"
10534,"politician"
10535,"celebrity"
10536,"internetplatform"
10537,"politician"
10538,"celebrity"
10539,"celebrity"
10540,"celebrity"
10541,"internetplatform"
10542,"politician"
10543,"politician"
10544,"politician"
10545,"celebrity"
10546,"celebrity"
10547,"celebrity"
10548,"celebrity"
10549,"politician"
10550,"politician"
10551,"politician"
10552,"celebrity"
10553,"politician"
10554,"politician"
10555,"politician"
10556,"celebrity"
10557,"politician"
10558,"celebrity"
10559,"internetplatform"
10560,"celebrity"
10561,"celebrity"
10562,"celebrity"
10563,"politician"
10564,"internetplatform"
10565,"celebrity"
10566,"politician"
10567,"politician"
10568,"celebrity"
10569,"celebrity"
10570,"politician"
10571,"politician"
10572,"politician"
10573,"politician"
10574,"politician"
10575,"politician"
10576,"celebrity"
10577,"biz&tech"
10578,"internetplatform"
10579,"biz&tech"
10580,"biz&tech"
10581,"internetplatform"
10582,"biz&tech"
10583,"politician"
10584,"biz&tech"
10585,"politician"
10586,"celebrity"
10587,"politician"
10588,"politician"
10589,"celebrity"
10590,"celebrity"
10591,"politician"
10592,"politician"
10593,"internetplatform"
10594,"celebrity"
10595,"politician"
10596,"biz&tech"
10597,"celebrity"
10598,"politician"
10599,"biz&tech"
10600,"celebrity"
10601,"celebrity"
10602,"politician"
10603,"politician"
10604,"internetplatform"
10605,"politician"
10606,"politician"
10607,"politician"
10608,"politician"
10609,"biz&tech"
10610,"politician"
10611,"politician"
10612,"internetplatform"
10613,"celebrity"
10614,"politician"
10615,"celebrity"
10616,"internetplatform"
10617,"celebrity"
10618,"politician"
10619,"politician"
10620,"politician"
10621,"biz&tech"
10622,"politician"
10623,"internetplatform"
10624,"celebrity"
10625,"celebrity"
10626,"internetplatform"
10627,"internetplatform"
10628,"celebrity"
10629,"politician"
10630,"politician"
10631,"celebrity"
10632,"internetplatform"
10633,"celebrity"
10634,"celebrity"
10635,"celebrity"
10636,"celebrity"
10637,"celebrity"
10638,"celebrity"
10639,"politician"
10640,"celebrity"
10641,"celebrity"
10642,"politician"
10643,"celebrity"
10644,"politician"
10645,"biz&tech"
10646,"celebrity"
10647,"internetplatform"
10648,"celebrity"
10649,"celebrity"
10650,"celebrity"
10651,"biz&tech"
10652,"celebrity"
10653,"politician"
10654,"celebrity"
10655,"celebrity"
10656,"biz&tech"
10657,"celebrity"
10658,"politician"
10659,"celebrity"
10660,"internetplatform"
10661,"politician"
10662,"politician"
10663,"politician"
10664,"celebrity"
10665,"celebrity"
10666,"politician"
10667,"biz&tech"
10668,"internetplatform"
10669,"internetplatform"
10670,"politician"
10671,"celebrity"
10672,"internetplatform"
10673,"politician"
10674,"politician"
10675,"politician"
10676,"politician"
10677,"biz&tech"
10678,"internetplatform"
10679,"internetplatform"
10680,"biz&tech"
10681,"politician"
10682,"biz&tech"
10683,"celebrity"
10684,"politician"
10685,"celebrity"
10686,"biz&tech"
10687,"politician"
10688,"politician"
10689,"politician"
10690,"politician"
10691,"internetplatform"
10692,"politician"
10693,"politician"
10694,"politician"
10695,"politician"
10696,"biz&tech"
10697,"politician"
10698,"politician"
10699,"politician"
10700,"politician"
10701,"politician"
10702,"politician"
10703,"celebrity"
10704,"internetplatform"
10705,"politician"
10706,"politician"
10707,"internetplatform"
10708,"celebrity"
10709,"celebrity"
10710,"politician"
10711,"celebrity"
10712,"celebrity"
10713,"internetplatform"
10714,"biz&tech"
10715,"politician"
10716,"biz&tech"
10717,"celebrity"
10718,"internetplatform"
10719,"celebrity"
10720,"celebrity"
10721,"internetplatform"
10722,"biz&tech"
10723,"politician"
10724,"celebrity"
10725,"internetplatform"
10726,"celebrity"
10727,"politician"
10728,"politician"
10729,"internetplatform"
10730,"celebrity"
10731,"politician"
10732,"politician"
10733,"biz&tech"
10734,"internetplatform"
10735,"internetplatform"
10736,"internetplatform"
10737,"celebrity"
10738,"biz&tech"
10739,"politician"
10740,"politician"
10741,"celebrity"
10742,"celebrity"
10743,"biz&tech"
10744,"politician"
10745,"biz&tech"
10746,"internetplatform"
10747,"politician"
10748,"internetplatform"
10749,"celebrity"
10750,"politician"
10751,"internetplatform"
10752,"politician"
10753,"celebrity"
10754,"politician"
10755,"celebrity"
10756,"politician"
10757,"politician"
10758,"celebrity"
10759,"celebrity"
10760,"celebrity"
10761,"politician"
10762,"politician"
10763,"biz&tech"
10764,"biz&tech"
10765,"politician"
10766,"politician"
10767,"celebrity"
10768,"celebrity"
10769,"biz&tech"
10770,"biz&tech"
10771,"celebrity"
10772,"politician"
10773,"internetplatform"
10774,"celebrity"
10775,"celebrity"
10776,"celebrity"
10777,"celebrity"
10778,"politician"
10779,"politician"
10780,"celebrity"
10781,"celebrity"
10782,"politician"
10783,"politician"
10784,"celebrity"
10785,"internetplatform"
10786,"celebrity"
10787,"internetplatform"
10788,"celebrity"
10789,"politician"
10790,"biz&tech"
10791,"politician"
10792,"celebrity"
10793,"internetplatform"
10794,"politician"
10795,"celebrity"
10796,"politician"
10797,"politician"
10798,"celebrity"
10799,"celebrity"
10800,"celebrity"
10801,"celebrity"
10802,"internetplatform"
10803,"celebrity"
10804,"celebrity"
10805,"celebrity"
10806,"celebrity"
10807,"politician"
10808,"celebrity"
10809,"internetplatform"
10810,"celebrity"
10811,"celebrity"
10812,"celebrity"
10813,"internetplatform"
10814,"internetplatform"
10815,"celebrity"
10816,"celebrity"
10817,"politician"
10818,"celebrity"
10819,"celebrity"
10820,"politician"
10821,"internetplatform"
10822,"politician"
10823,"politician"
10824,"celebrity"
10825,"celebrity"
10826,"biz&tech"
10827,"internetplatform"
10828,"politician"
10829,"politician"
10830,"politician"
10831,"biz&tech"
10832,"internetplatform"
10833,"politician"
10834,"celebrity"
10835,"celebrity"
10836,"internetplatform"
10837,"celebrity"
10838,"politician"
10839,"politician"
10840,"celebrity"
10841,"celebrity"
10842,"politician"
10843,"celebrity"
10844,"celebrity"
10845,"celebrity"
10846,"politician"
10847,"politician"
10848,"politician"
10849,"politician"
10850,"celebrity"
10851,"internetplatform"
10852,"celebrity"
10853,"celebrity"
10854,"internetplatform"
10855,"internetplatform"
10856,"politician"
10857,"biz&tech"
10858,"politician"
10859,"biz&tech"
10860,"internetplatform"
10861,"politician"
10862,"politician"
10863,"internetplatform"
10864,"internetplatform"
10865,"celebrity"
10866,"politician"
10867,"politician"
10868,"celebrity"
10869,"internetplatform"
10870,"politician"
10871,"politician"
10872,"biz&tech"
10873,"politician"
10874,"celebrity"
10875,"politician"
10876,"politician"
10877,"politician"
10878,"politician"
10879,"celebrity"
10880,"politician"
10881,"internetplatform"
10882,"politician"
10883,"politician"
10884,"biz&tech"
10885,"politician"
10886,"politician"
10887,"internetplatform"
10888,"celebrity"
10889,"celebrity"
10890,"celebrity"
10891,"celebrity"
10892,"celebrity"
10893,"politician"
10894,"internetplatform"
10895,"politician"
10896,"internetplatform"
10897,"politician"
10898,"internetplatform"
10899,"celebrity"
10900,"politician"
10901,"politician"
10902,"internetplatform"
10903,"celebrity"
10904,"politician"
10905,"internetplatform"
10906,"celebrity"
10907,"politician"
10908,"celebrity"
10909,"internetplatform"
10910,"internetplatform"
10911,"internetplatform"
10912,"politician"
10913,"politician"
10914,"politician"
10915,"politician"
10916,"celebrity"
10917,"internetplatform"
10918,"politician"
10919,"politician"
10920,"internetplatform"
10921,"internetplatform"
10922,"celebrity"
10923,"celebrity"
10924,"politician"
10925,"celebrity"
10926,"celebrity"
10927,"politician"
10928,"celebrity"
10929,"biz&tech"
10930,"biz&tech"
10931,"celebrity"
10932,"politician"
10933,"politician"
10934,"biz&tech"
10935,"internetplatform"
10936,"celebrity"
10937,"politician"
10938,"celebrity"
10939,"celebrity"
10940,"celebrity"
10941,"biz&tech"
10942,"celebrity"
10943,"politician"
10944,"celebrity"
10945,"internetplatform"
10946,"internetplatform"
10947,"politician"
10948,"celebrity"
10949,"celebrity"
10950,"celebrity"
10951,"internetplatform"
10952,"celebrity"
10953,"politician"
10954,"politician"
10955,"politician"
10956,"internetplatform"
10957,"politician"
10958,"politician"
10959,"politician"
10960,"internetplatform"
10961,"politician"
10962,"celebrity"
10963,"politician"
10964,"celebrity"
10965,"politician"
10966,"politician"
10967,"politician"
10968,"politician"
10969,"biz&tech"
10970,"politician"
10971,"internetplatform"
10972,"politician"
10973,"politician"
10974,"celebrity"
10975,"politician"
10976,"celebrity"
10977,"celebrity"
10978,"celebrity"
10979,"celebrity"
10980,"celebrity"
10981,"celebrity"
10982,"politician"
10983,"celebrity"
10984,"celebrity"
10985,"internetplatform"
10986,"internetplatform"
10987,"celebrity"
10988,"internetplatform"
10989,"politician"
10990,"politician"
10991,"celebrity"
10992,"biz&tech"
10993,"celebrity"
10994,"internetplatform"
10995,"celebrity"
10996,"politician"
10997,"biz&tech"
10998,"celebrity"
10999,"celebrity"
11000,"politician"
11001,"politician"
11002,"internetplatform"
11003,"politician"
11004,"biz&tech"
11005,"biz&tech"
11006,"politician"
11007,"celebrity"
11008,"politician"
11009,"celebrity"
11010,"celebrity"
11011,"celebrity"
11012,"celebrity"
11013,"celebrity"
11014,"celebrity"
11015,"celebrity"
11016,"politician"
11017,"internetplatform"
11018,"politician"
11019,"internetplatform"
11020,"celebrity"
11021,"internetplatform"
11022,"celebrity"
11023,"biz&tech"
11024,"internetplatform"
11025,"celebrity"
11026,"internetplatform"
11027,"politician"
11028,"celebrity"
11029,"celebrity"
11030,"politician"
11031,"celebrity"
11032,"politician"
11033,"biz&tech"
11034,"politician"
11035,"celebrity"
11036,"celebrity"
11037,"politician"
11038,"politician"
11039,"biz&tech"
11040,"celebrity"
11041,"politician"
11042,"celebrity"
11043,"celebrity"
11044,"politician"
11045,"politician"
11046,"celebrity"
11047,"politician"
11048,"politician"
11049,"politician"
11050,"politician"
11051,"celebrity"
11052,"celebrity"
11053,"politician"
11054,"politician"
11055,"politician"
11056,"celebrity"
11057,"politician"
11058,"celebrity"
11059,"biz&tech"
11060,"celebrity"
11061,"politician"
11062,"politician"
11063,"politician"
11064,"celebrity"
11065,"internetplatform"
11066,"politician"
11067,"politician"
11068,"celebrity"
11069,"celebrity"
11070,"celebrity"
11071,"internetplatform"
11072,"celebrity"
11073,"biz&tech"
11074,"internetplatform"
11075,"biz&tech"
11076,"politician"
11077,"politician"
11078,"politician"
11079,"politician"
11080,"politician"
11081,"internetplatform"
11082,"biz&tech"
11083,"politician"
11084,"politician"
11085,"politician"
11086,"politician"
11087,"politician"
11088,"celebrity"
11089,"politician"
11090,"celebrity"
11091,"celebrity"
11092,"celebrity"
11093,"politician"
11094,"politician"
11095,"politician"
11096,"politician"
11097,"biz&tech"
11098,"celebrity"
11099,"celebrity"
11100,"celebrity"
11101,"politician"
11102,"politician"
11103,"politician"
11104,"celebrity"
11105,"politician"
11106,"celebrity"
11107,"celebrity"
11108,"internetplatform"
11109,"internetplatform"
11110,"celebrity"
11111,"politician"
11112,"internetplatform"
11113,"celebrity"
11114,"politician"
11115,"politician"
11116,"politician"
11117,"internetplatform"
11118,"biz&tech"
11119,"celebrity"
11120,"celebrity"
11121,"politician"
11122,"celebrity"
11123,"internetplatform"
11124,"internetplatform"
11125,"politician"
11126,"biz&tech"
11127,"politician"
11128,"politician"
11129,"celebrity"
11130,"internetplatform"
11131,"politician"
11132,"politician"
11133,"politician"
11134,"internetplatform"
11135,"internetplatform"
11136,"celebrity"
11137,"celebrity"
11138,"celebrity"
11139,"politician"
11140,"celebrity"
11141,"internetplatform"
11142,"celebrity"
11143,"politician"
11144,"celebrity"
11145,"politician"
11146,"politician"
11147,"celebrity"
11148,"celebrity"
11149,"celebrity"
11150,"politician"
11151,"politician"
11152,"politician"
11153,"celebrity"
11154,"celebrity"
11155,"politician"
11156,"politician"
11157,"celebrity"
11158,"biz&tech"
11159,"internetplatform"
11160,"celebrity"
11161,"celebrity"
11162,"politician"
11163,"politician"
11164,"politician"
11165,"biz&tech"
11166,"celebrity"
11167,"politician"
11168,"biz&tech"
11169,"celebrity"
11170,"celebrity"
11171,"politician"
11172,"celebrity"
11173,"celebrity"
11174,"celebrity"
11175,"celebrity"
11176,"celebrity"
11177,"biz&tech"
11178,"celebrity"
11179,"politician"
11180,"celebrity"
11181,"celebrity"
11182,"politician"
11183,"politician"
11184,"politician"
11185,"politician"
11186,"celebrity"
11187,"celebrity"
11188,"celebrity"
11189,"celebrity"
11190,"politician"
11191,"politician"
11192,"politician"
11193,"celebrity"
11194,"politician"
11195,"politician"
11196,"celebrity"
11197,"politician"
11198,"internetplatform"
11199,"celebrity"
11200,"internetplatform"
11201,"internetplatform"
11202,"celebrity"
11203,"politician"
11204,"celebrity"
11205,"celebrity"
11206,"politician"
11207,"celebrity"
11208,"internetplatform"
11209,"internetplatform"
11210,"internetplatform"
11211,"internetplatform"
11212,"politician"
11213,"biz&tech"
11214,"politician"
11215,"celebrity"
11216,"politician"
11217,"celebrity"
11218,"celebrity"
11219,"celebrity"
11220,"internetplatform"
11221,"celebrity"
11222,"celebrity"
11223,"internetplatform"
11224,"internetplatform"
11225,"internetplatform"
11226,"celebrity"
11227,"celebrity"
11228,"internetplatform"
11229,"celebrity"
11230,"celebrity"
11231,"celebrity"
11232,"politician"
11233,"celebrity"
11234,"internetplatform"
11235,"politician"
11236,"celebrity"
11237,"internetplatform"
11238,"celebrity"
11239,"celebrity"
11240,"celebrity"
11241,"politician"
11242,"celebrity"
11243,"internetplatform"
11244,"politician"
11245,"celebrity"
11246,"politician"
11247,"politician"
11248,"celebrity"
11249,"politician"
11250,"politician"
11251,"celebrity"
11252,"celebrity"
11253,"celebrity"
11254,"internetplatform"
11255,"internetplatform"
11256,"politician"
11257,"celebrity"
11258,"politician"
11259,"celebrity"
11260,"politician"
11261,"celebrity"
11262,"politician"
11263,"politician"
11264,"politician"
11265,"internetplatform"
11266,"politician"
11267,"celebrity"
11268,"celebrity"
11269,"celebrity"
11270,"politician"
11271,"politician"
11272,"celebrity"
11273,"internetplatform"
11274,"politician"
11275,"celebrity"
11276,"celebrity"
11277,"politician"
11278,"internetplatform"
11279,"politician"
11280,"celebrity"
11281,"celebrity"
11282,"politician"
11283,"celebrity"
11284,"politician"
11285,"politician"
11286,"celebrity"
11287,"internetplatform"
11288,"celebrity"
11289,"celebrity"
11290,"celebrity"
11291,"politician"
11292,"celebrity"
11293,"politician"
11294,"internetplatform"
11295,"politician"
11296,"celebrity"
11297,"biz&tech"
11298,"celebrity"
11299,"celebrity"
11300,"celebrity"
11301,"celebrity"
11302,"internetplatform"
11303,"internetplatform"
11304,"internetplatform"
11305,"internetplatform"
11306,"politician"
11307,"celebrity"
11308,"celebrity"
11309,"celebrity"
11310,"politician"
11311,"celebrity"
11312,"biz&tech"
11313,"politician"
11314,"internetplatform"
11315,"politician"
11316,"politician"
11317,"celebrity"
11318,"celebrity"
11319,"politician"
11320,"celebrity"
11321,"celebrity"
11322,"celebrity"
11323,"celebrity"
11324,"celebrity"
11325,"celebrity"
11326,"politician"
11327,"politician"
11328,"biz&tech"
11329,"politician"
11330,"celebrity"
11331,"biz&tech"
11332,"celebrity"
11333,"celebrity"
11334,"internetplatform"
11335,"politician"
11336,"politician"
11337,"biz&tech"
11338,"politician"
11339,"celebrity"
11340,"celebrity"
11341,"politician"
11342,"politician"
11343,"internetplatform"
11344,"celebrity"
11345,"celebrity"
